name,question,response
Get Burned!,"""Alexa Open Get Burned""",You have Sick Burn enabled. Do you want to open it?
Get Burned!,Yes,"You're so ugly, the only dates you get are on a calendar."
Get Burned!,"""Alexa Open Get Burned""","Hmm, I don't know that one."
Get Burned!,quit,
Get Burned!,"""Alexa Open Get Burned""",You have Sick Burn enabled. Do you want to open it?
Get Burned!,Yes,<Audio only response>
Get Burned!,quit,
Get Burned!,"""Alexa Open Get Burned""",You have Sick Burn enabled. Do you want to open it?
Get Burned!,Yes,<Audio only response>
Get Burned!,quit,
Repeat me,"""Alexa, start repeat me""",
Repeat me,quit,
Repeat me,"""Alexa, start repeat me""","For Help, please visit the help pages on the Amazon web site."
Repeat me,"""help""","For Help, please visit the help pages on the Amazon web site."
Repeat me,quit,
Repeat me,"""Alexa, start repeat me""",
Repeat me,"""stop""",
Repeat me,quit,
Sub War,"""Alexa, open Sub War""",<Short audio>
Sub War,quit,
Sub War,"""Alexa, open Sub War""",<Short audio>
Sub War,"""launch""",<Short audio>
Sub War,quit,
Sub War,"""Alexa, open Sub War""",<Short audio>
Sub War,"""fire torpedo north""",I'm not sure what you meant by that.
Sub War,quit,
Wizard of Oz,"""Alexa, play Wizard of Oz""",You have Word Play enabled. Do you want to open it?
Wizard of Oz,Yes,
Wizard of Oz,"""Alexa, play Wizard of Oz""","Hmm, I'm not sure."
Wizard of Oz,quit,
Wizard of Oz,"""Alexa, play Wizard of Oz""",You have Word Play enabled. Do you want to open it?
Wizard of Oz,Yes,<Audio only response>
Wizard of Oz,quit,
Wizard of Oz,"""Alexa, ask Wizard of Oz, what can I do?""",You have wikiHow enabled. Do you want to open it?
Wizard of Oz,Yes,Hi! Ask me how to do anything.
Wizard of Oz,"""Alexa, ask Wizard of Oz, what can I do?""","How to Plant Hydrangeas. Before you plant hydrangeas, find an area in your yard that gets a mix of sun and shade and that has rich, porous soil. You‰Ûªll also want to leave enough space for the bushes since they can grow to 4 feet by 4 feet. In the spring, dig a hole as deep as the root ball and 2-3 times as wide, and, once the bush is in place, fill the hole halfway with soil. After you water the hole and allow it to drain for 15 minutes, fill the rest of the hole with soil. Say ‰ÛÏREAD STEPS‰Ûù, if you want me to read each step in detail."
Wizard of Oz,quit,
Wizard of Oz,quit,
Hansel and Gretel - Interactive Story for kids,"""Alexa, open Hansel and Gretel""",<Audio only response>
Hansel and Gretel - Interactive Story for kids,quit,
Hansel and Gretel - Interactive Story for kids,"""Alexa, open Red Riding Hood""","Here's a sample of Red Riding Hood from Audible. To get this book using one Audible credit, say buy this. You have one Audible credit."
Hansel and Gretel - Interactive Story for kids,quit,
Hansel and Gretel - Interactive Story for kids,quit,
Hansel and Gretel - Interactive Story for kids,"""Alexa, start bedtime stories""","Here's a good bedtime audiobook, from Audible. It's called Timeless Tales of Beatrix Potter: Peter Rabbit and Friends."
Hansel and Gretel - Interactive Story for kids,quit,
Hansel and Gretel - Interactive Story for kids,quit,
House Party,"""Alexa, open house party""","I can‰Ûªt find that skill. To find skills, go to the Skills section of the Alexa App."
House Party,quit,
House Party,"""Alexa, open House Party and resume game""",I couldn't find any enabled video skills that can do that. Go to the Alexa app to manage your video skills and devices.
House Party,quit,
House Party,quit,
House Party,"""Alexa, open ultimate drinking game.""",<Audio only response>
House Party,quit,
House Party,quit,
Doggo,"""Alexa, tell my doggo to bark.""",You have Bark Bark enabled. Do you want to open it?
Doggo,Yes,Woof Woof.
Doggo,"""Alexa, tell my doggo to bark.""",You have Bark Bark enabled. Do you want to open it?
Doggo,quit,
Doggo,"""Alexa, tell my doggo to howl at the moon.""",You have Phase of the moon enabled. Do you want to open it?
Doggo,Yes,I will ask you 1 question. Let's begin. Question 1. What was the last Phase of the Moon? 1. Wanning Gibbous. 2. First Quarter. 3. Waxing Gibbous. 4. Full. 5. Waxing Cresent. 6. Wanning Cresent. 7. New. 8. Third Quarter.
Doggo,"""Alexa, tell my doggo to howl at the moon.""",The correct phase is 7: New. You got 0 out of 1 questions correct. Thank you for playing!
Doggo,quit,
Doggo,quit,
Doggo,"""Alexa, open my doggo.""",You have Thoughts of Dog Latest Tweet enabled. Do you want to open it?
Doggo,Yes,"Welcome to Thoughts of Dog. You can hear the latest tweets from the best doggo on Twitter, Dog Thoughts. If you want to hear the latest thought, say New if you want to hear a random thought say random"
Doggo,"""Alexa, open my doggo.""","Welcome to Thoughts of Dog. You can hear the latest tweets from the best doggo on Twitter, Dog Thoughts. If you want to hear the latest thought, say New if you want to hear a random thought say random"
Doggo,quit,
Doggo,quit,
Word Jumble,"""Alexa, open Word Jumble and jumble a word.""",<Audio only response>
Word Jumble,quit,
Word Jumble,"""Alexa, open Word Jumble and jumble a word.""","As a noun, 'hint' is usually defined as an indirect suggestion or, alternatively, a slight indication. As a verb, 'hint' can mean drop a hint; intimate by a hint."
Word Jumble,"""Give me a hint.""","As a noun, 'hint' is usually defined as an indirect suggestion or, alternatively, a slight indication. As a verb, 'hint' can mean drop a hint; intimate by a hint."
Word Jumble,quit,
Word Jumble,"""Alexa, open Word Jumble and jumble a word.""",<Audio only response>
Word Jumble,"""Repeat the letters.""","Sorry, there is nothing to repeat."
Word Jumble,quit,
Captain Stalwart: The Lost Temple of the Congo!,"""Alexa, launch Captain Stalwart""","Sorry, I don't know that."
Captain Stalwart: The Lost Temple of the Congo!,quit,
Captain Stalwart: The Lost Temple of the Congo!,"""Alexa, ask Captain Stalwart to continue""","Sorry, I don't know that."
Captain Stalwart: The Lost Temple of the Congo!,quit,
Captain Stalwart: The Lost Temple of the Congo!,quit,
Captain Stalwart: The Lost Temple of the Congo!,"""Alexa, ask Captain Stalwart to start over""",starting over
Captain Stalwart: The Lost Temple of the Congo!,quit,
Captain Stalwart: The Lost Temple of the Congo!,quit,
Baby Diplodocus,"""Alexa, play baby diplodocus""",I can't find the song baby diplodocus.TrackNotFoundPromptMusic.PlayMusicIntenten_USdefaultf0dc86b0-e8eb-4a93-a0bd-fe18a322faac1Adm-20180212_202339-1
Baby Diplodocus,quit,
Baby Diplodocus,"""Alexa, start Animal Game""","Good idea. Please think of an animal, and I'll guess it by asking you questions. Does it live in a large group with others of its kind?"
Baby Diplodocus,quit,
Baby Diplodocus,quit,
Baby Diplodocus,"""Alexa, open tot what.""",<Audio only response>
Baby Diplodocus,quit,
Baby Diplodocus,quit,
Wizard Adventures,"""Alexa, open Wizard Adventures""","Welcome to Wizard Adventures, the interactive scenario game of the wizarding world."
Wizard Adventures,quit,
Wizard Adventures,"""Alexa, open Wizard Adventures""","Welcome to Wizard Adventures, the interactive scenario game of the wizarding world."
Wizard Adventures,"""Choose to Learn Spells""",<Short audio>
Wizard Adventures,quit,
Wizard Adventures,"""Alexa, open Wizard Adventures""","Welcome to Wizard Adventures, the interactive scenario game of the wizarding world."
Wizard Adventures,"""Choose a New Adventure""",<Short audio>
Wizard Adventures,quit,
How Many Fingers Am I Holding Up?,"""Alexa, ask Finger Guesser how many fingers am I holding up?""","Hmm, I don't know that one."
How Many Fingers Am I Holding Up?,quit,
How Many Fingers Am I Holding Up?,"""Alexa, open Escape the Maze""",You have Mind Maze enabled. Do you want to open it?
How Many Fingers Am I Holding Up?,Yes,Welcome back to za za zoos Mind Maze. You have a maze in progress. Would you like to continue?
How Many Fingers Am I Holding Up?,"""Alexa, open Escape the Maze""","You are currently escaping a two dimensional maze. You are at 3, 2. There are exits [South, North]. Which way would you like to go?"
How Many Fingers Am I Holding Up?,quit,
How Many Fingers Am I Holding Up?,quit,
How Many Fingers Am I Holding Up?,"""Alexa, open How to Say I Love You""",You have wikiHow enabled. Do you want to open it?
How Many Fingers Am I Holding Up?,Yes,Hi! Ask me how to do anything.
How Many Fingers Am I Holding Up?,"""Alexa, open How to Say I Love You""","How to Say I Love You in Urdu. 3 steps. Step 1. Use the verb mahabbat to express adoration. The Urdu language recognizes different stages of love. Unlike English, there are several different words that mean ""love."" The verb mahabbat comes closest to what an English speaker would describe as ""love"" when they tell someone ""I love you."" It indicates a devotion to and passion for the person. If you are male, you would say mein ap say muhabat karta hoon. If you are female, you would say mein ap say muhabat karti hoon. Say 'NEXT', to get the next step"
How Many Fingers Am I Holding Up?,quit,
How Many Fingers Am I Holding Up?,quit,
Memory Flow,"""Alexa Open Memory Flow""",You have Infinite Memory Game enabled. Do you want to open it?
Memory Flow,Yes,"Sorry, I'm having trouble accessing your Infinite Memory Game skill right now"
Memory Flow,"""Alexa Open Memory Flow""","Sorry, I don't know that one."
Memory Flow,quit,
Memory Flow,"""Alexa ask Memory Flow to quiz me using easy sequences""","Sorry, I don't know that."
Memory Flow,quit,
Memory Flow,quit,
Memory Flow,"""Alexa ask Memory Flow to use hard sequences""",You have Memory Training enabled. Do you want to open it?
Memory Flow,Yes,Hi! Choose your exercise.
Memory Flow,"""Alexa ask Memory Flow to use hard sequences""",I'll tell you 7 digit telephone number twice. You should repeat it. After each success I'll tell you a new one. 6243280. 6243280.
Memory Flow,quit,
Memory Flow,quit,
Drunk Santa,"""Alexa, start Drunk Santa""",
Drunk Santa,quit,
Drunk Santa,"""Alexa, play Drunk Santa""",I can't find the song drunk santa.TrackNotFoundPromptMusic.PlayMusicIntenten_USdefaultf0dc86b0-e8eb-4a93-a0bd-fe18a322faac1Adm-20180212_202339-1
Drunk Santa,quit,
Drunk Santa,quit,
Drunk Santa,"""Alexa, open Drunk Santa""","Sorry, I don't know that one."
Drunk Santa,quit,
Drunk Santa,quit,
Last Word,"""Alexa play last word""",Last Word is available with Amazon Music Unlimited which lets you play over 50 million songs. It's free for 30 days and then you'll be automatically charged $9.99 a month. Cancel anytime. Terms in the Alexa app. Should I start your free trial and play Last Word?
Last Word,quit,
Last Word,"""Alexa open last word""","Hmm, I don't know that one."
Last Word,quit,
Last Word,quit,
Last Word,"""Alexa play last word""",I can't find the song last word.TrackNotFoundPromptMusic.PlayMusicIntenten_USdefaultf0dc86b0-e8eb-4a93-a0bd-fe18a322faac1Adm-20180212_202339-1
Last Word,"""Help me""","For Help, please visit the help pages on the Amazon web site."
Last Word,quit,
Memory Game,"""Alexa, launch Memory Game""",
Memory Game,quit,
Memory Game,"""Alexa, open Memory Game""",<Short audio>
Memory Game,quit,
Memory Game,quit,
Memory Game,"""Alexa, start Memory Game""",<Short audio>
Memory Game,quit,
Memory Game,quit,
High Low Guessing Game,"""Alexa, open High Low.""",You have High Low Guessing Game enabled. Do you want to open it?
High Low Guessing Game,Yes,"Welcome to the guessing game, High Low. Let's decide who will guess. Please say, me, or say, you."
High Low Guessing Game,"""Alexa, open High Low.""","Okay, please think of a number for me to guess. After I guess, please say higher, or lower. Ready? Is your number, 38?"
High Low Guessing Game,quit,
High Low Guessing Game,"""Alexa, ask high low to guess my number.""",You have High Low Guessing Game enabled. Do you want to open it?
